gen	arc	test_pcc
35	0-3|0-3|7-14|4-10|17-20|8-13|15-26	0.6978843117385534
36	0-3|0-3|5-12|10-16|17-22|16-20|9-15	0.6707094996438919
36	0-3|0-3|7-11|9-10|10-15|16-18|18-23	0.7023291159030317
36	0-3|0-3|3-9|6-14|12-22|11-12|18-25	0.6845935041469152
36	0-3|0-3|7-12|10-17|14-21|16-21|19-27	0.6781476798136481
36	0-3|0-3|7-16|7-11|12-18|7-15|19-26	0.6952051260496305
36	0-3|0-3|9-16|10-14|17-25|18-23|21-27	0.6205329206675708
36	0-3|0-3|3-11|6-9|14-21|16-21|16-26	0.6902113012667526
36	0-3|0-3|6-17|3-8|14-22|10-12|19-26	0.6938893799854435
36	0-3|0-3|4-12|4-10|14-21|7-13|18-23	0.681055598200704
36	0-3|0-3|7-14|3-7|14-19|10-16|18-31	0.7131983330094047
37	0-3|0-3|7-16|5-8|15-23|18-25|15-23	0.6773157855306824
37	0-3|0-3|9-14|6-10|12-19|14-20|15-21	0.6273061496825962
37	0-3|0-3|7-16|4-10|8-17|16-22|21-31	0.6817092204281191
37	0-3|0-3|5-8|5-11|12-18|10-16|18-29	0.7202125377484839
37	0-3|0-3|7-17|7-11|16-24|14-16|6-11	0.6479495898137463
37	0-3|0-3|5-14|9-17|14-22|14-17|19-23	0.6980267115327038
37	0-3|0-3|4-6|10-22|10-18|15-20|18-28	0.669589207782344
37	0-3|0-3|4-16|7-11|13-22|7-13|6-13	0.6901827893435326
37	0-3|0-3|3-8|10-13|7-13|18-22|18-22	0.6688316799009185
37	0-3|0-3|7-10|7-10|15-27|11-19|21-30	0.6538953208476069
38	0-3|0-3|5-9|6-12|10-16|7-15|17-24	0.7145163603004613
38	0-3|0-3|5-16|10-14|17-23|9-13|19-31	0.7030050349451896
38	0-3|0-3|3-8|7-12|10-18|14-18|2-7	0.6617544259244039
38	0-3|0-3|9-16|5-10|10-15|16-19|18-30	0.6789958665300699
38	0-3|0-3|7-13|5-13|11-15|16-20|0-8	0.5395784956512631
38	0-3|0-3|5-7|7-12|9-21|12-18|21-30	0.6305994176925233
38	0-3|0-3|5-10|9-14|8-13|7-11|18-24	0.6776503792381692
38	0-3|0-3|7-14|7-15|16-19|8-10|21-32	0.6830885559427069
38	0-3|0-3|3-8|6-15|9-15|8-14|18-24	0.7035470187450195
38	0-3|0-3|3-10|4-12|10-18|11-16|21-24	0.6974923953468697
39	0-3|0-3|5-15|7-13|18-23|10-11|21-27	0.7021920473645852
39	0-3|0-3|3-13|8-9|14-29|10-14|19-24	0.6791803608057833
39	0-3|0-3|7-12|6-9|14-20|10-13|21-32	0.6778013312506944
39	0-3|0-3|5-11|9-14|18-24|10-16|21-28	0.6639128913174218
39	0-3|0-3|7-11|10-16|10-17|13-16|19-24	0.6978735160787781
39	0-3|0-3|6-11|10-12|14-20|9-15|19-27	0.702807265408533
39	0-3|0-3|3-10|9-14|7-13|7-11|9-17	0.5916095597017104
39	0-3|0-3|7-10|5-10|17-19|9-17|19-27	0.6986693295355759
39	0-3|0-3|7-19|4-9|10-17|7-11|5-14	0.6284928456950668
39	0-3|0-3|7-18|7-15|10-19|8-14|19-27	0.6979564057002954
40	0-3|0-3|4-9|7-9|18-28|7-12|18-25	0.6825712814182898
40	0-3|0-3|7-11|8-12|18-23|18-22|9-17	0.7227822257194387
40	0-3|0-3|3-7|8-13|10-15|12-18|19-26	0.6921276924882293
40	0-3|0-3|3-10|9-15|14-19|8-11|16-21	0.6495311160396904
40	0-3|0-3|8-14|6-7|16-24|10-16|16-19	0.592322723820713
40	0-3|0-3|5-11|4-9|17-26|7-12|19-28	0.6734664434806812
40	0-3|0-3|7-14|6-12|14-19|9-15|19-22	0.6719181860656979
40	0-3|0-3|5-10|9-14|10-17|18-27|14-23	0.639004453495961
40	0-3|0-3|7-13|3-15|14-17|13-17|8-15	0.5945196801759752
40	0-3|0-3|5-10|5-10|14-20|18-22|18-25	0.6916897866264295
41	0-3|0-3|3-8|8-13|8-19|9-12|21-32	0.7097784542418314
41	0-3|0-3|5-13|10-14|12-20|8-12|18-24	0.7198616545715522
41	0-3|0-3|5-14|7-11|15-23|10-15|12-20	0.6683052725512425
41	0-3|0-3|9-13|7-10|14-18|16-22|19-30	0.6974940631664764
41	0-3|0-3|7-12|8-17|12-18|7-12|19-24	0.7188872471417533
41	0-3|0-3|7-14|4-11|8-15|9-12|2-13	0.5645733947673361
41	0-3|0-3|3-6|8-14|15-19|16-23|19-30	0.708401175491776
41	0-3|0-3|7-19|7-13|9-14|16-19|21-24	0.675043797189686
41	0-3|0-3|3-7|6-10|18-25|18-21|18-24	0.684145130776873
41	0-3|0-3|3-13|7-15|7-13|8-14|18-23	0.7087756082446244
42	0-3|0-3|7-11|8-13|10-17|18-22|21-28	0.6740865324428507
42	0-3|0-3|7-10|7-15|10-15|10-20|17-24	0.7064119527031832
42	0-3|0-3|10-20|5-8|15-17|10-19|21-26	0.6341983787547643
42	0-3|0-3|8-14|7-14|16-24|9-12|18-23	0.6887775364683411
42	0-3|0-3|7-15|3-9|8-16|8-15|17-23	0.7227610188380023
42	0-3|0-3|6-11|4-5|12-15|18-24|18-24	0.7037966488369825
42	0-3|0-3|3-7|7-12|14-20|16-18|19-31	0.6774765677108507
42	0-3|0-3|5-11|7-15|10-18|7-10|18-23	0.724070145368132
42	0-3|0-3|7-15|5-13|14-21|8-17|7-16	0.6673305335619356
42	0-3|0-3|5-11|7-10|10-16|18-25|21-30	0.6861864718043272
43	0-3|0-3|7-11|4-10|16-24|9-14|18-22	0.7182729067915067
43	0-3|0-3|8-13|9-12|16-20|16-19|9-19	0.6182038732852982
43	0-3|0-3|5-13|8-19|15-17|18-23|8-14	0.7141425416835719
43	0-3|0-3|7-14|5-16|18-23|18-24|19-28	0.6898951990814578
43	0-3|0-3|5-12|10-12|15-23|12-28|18-27	0.6843418988848929
43	0-3|0-3|3-11|5-14|7-13|9-11|16-25	0.7016076416184305
43	0-3|0-3|3-11|5-15|12-17|16-22|19-22	0.6661674636877067
43	0-3|0-3|5-11|8-14|17-22|10-16|21-25	0.6675674104561646
43	0-3|0-3|7-14|3-5|12-22|16-20|19-26	0.6942723600873739
43	0-3|0-3|5-7|10-18|12-15|18-19|18-25	0.6833426712244107
44	0-3|0-3|5-10|6-13|17-21|18-21|19-27	0.6729768785509941
44	0-3|0-3|10-12|3-6|10-17|9-17|18-26	0.6760576355655252
44	0-3|0-3|7-15|5-6|8-13|7-11|18-31	0.6991841777419128
44	0-3|0-3|9-13|6-12|18-29|16-21|21-26	0.6778088308243747
44	0-3|0-3|3-7|6-7|12-21|13-19|18-29	0.6884985408774438
44	0-3|0-3|5-11|7-13|8-13|12-14|19-27	0.68234199297485
44	0-3|0-3|6-12|10-13|18-23|7-11|18-24	0.6803149065490959
44	0-3|0-3|5-14|5-11|7-11|18-21|18-28	0.7059997446007498
44	0-3|0-3|4-9|5-9|9-16|7-15|19-27	0.7047368273572328
44	0-3|0-3|5-13|7-12|17-22|18-21|0-7	0.6473875150240131
45	0-3|0-3|5-11|5-11|10-14|18-22|8-16	0.6385946922304081
45	0-3|0-3|3-8|6-10|10-18|14-19|15-22	0.6720961225200506
45	0-3|0-3|5-14|7-12|10-16|14-16|18-36	0.6966330975727737
45	0-3|0-3|3-10|4-9|18-24|18-27|18-24	0.68095616488754
45	0-3|0-3|7-15|7-16|14-18|8-11|18-25	0.6987085444127871
45	0-3|0-3|7-11|5-12|15-24|12-21|21-30	0.6547223471978038
45	0-3|0-3|5-10|8-12|18-28|12-18|21-35	0.689976307143334
45	0-3|0-3|5-9|10-13|10-18|14-20|18-27	0.7050270016775572
45	0-3|0-3|7-16|7-15|18-24|7-14|19-27	0.69889022906802
45	0-3|0-3|5-9|4-7|8-14|12-24|19-22	0.6930011551072478
46	0-3|0-3|9-15|8-14|10-16|8-12|16-26	0.6865767661970312
46	0-3|0-3|7-10|9-17|17-26|14-20|19-26	0.667959752903722
46	0-3|0-3|3-10|6-10|14-18|16-18|18-24	0.6834878691092554
46	0-3|0-3|5-11|5-12|8-14|12-22|18-27	0.7163956909560428
46	0-3|0-3|4-10|7-9|10-17|7-18|21-32	0.6782945733797902
46	0-3|0-3|7-14|7-12|18-23|18-20|18-25	0.6925019352933584
46	0-3|0-3|9-12|6-9|10-17|18-21|19-27	0.6867659275354757
46	0-3|0-3|7-10|10-16|15-25|7-12|0-8	0.6164328474642409
46	0-3|0-3|5-11|9-15|15-19|13-17|19-30	0.7141627631699278
46	0-3|0-3|7-12|6-11|13-20|10-20|19-24	0.691033380772827
47	0-3|0-3|5-14|5-9|17-24|7-12|19-24	0.702213124090666
47	0-3|0-3|7-18|3-11|9-16|11-16|19-24	0.7039989288101604
47	0-3|0-3|3-11|10-12|17-22|18-21|12-19	0.6809102448969756
47	0-3|0-3|6-16|7-9|10-16|14-20|8-19	0.627046786068696
47	0-3|0-3|5-9|8-10|10-17|18-23|19-24	0.7172729265853455
47	0-3|0-3|3-14|7-14|10-14|16-19|14-24	0.7012210956417851
47	0-3|0-3|5-12|9-15|12-22|10-17|16-26	0.6928115542345433
47	0-3|0-3|9-18|7-18|15-23|9-17|18-27	0.6922352418662091
47	0-3|0-3|3-10|5-11|14-20|18-26|21-27	0.6815973988864156
47	0-3|0-3|6-14|3-8|15-20|16-19|19-36	0.6956581428683976
48	0-3|0-3|5-9|10-20|17-27|16-18|12-24	0.6776511187462346
48	0-3|0-3|3-9|8-12|10-17|7-11|18-25	0.718667856297381
48	0-3|0-3|3-10|7-10|15-23|10-13|18-31	0.6816940553071519
48	0-3|0-3|6-14|10-15|10-17|8-12|16-21	0.6462471828204445
48	0-3|0-3|5-15|6-13|10-16|7-11|21-27	0.6787153808073894
48	0-3|0-3|7-13|6-12|14-21|18-21|19-31	0.6895463873096219
48	0-3|0-3|4-11|3-6|18-22|7-12|18-25	0.7153281545444218
48	0-3|0-3|7-13|9-20|7-17|18-24|20-27	0.7390622438032486
48	0-3|0-3|7-11|10-15|17-23|9-15|17-24	0.6808415207897752
48	0-3|0-3|5-19|10-14|15-20|8-13|19-25	0.6825261346370027
49	0-3|0-3|5-15|5-9|12-22|9-16|12-18	0.6289510642433997
49	0-3|0-3|8-15|7-12|7-10|8-10|0-11	0.5383421145990708
49	0-3|0-3|5-14|7-16|7-14|13-18|12-22	0.6927461735938008
49	0-3|0-3|3-9|4-13|18-23|8-17|19-26	0.6850875881158122
49	0-3|0-3|4-12|7-12|10-18|7-10|18-24	0.726877624550089
49	0-3|0-3|5-9|7-12|14-27|12-18|21-29	0.6514529062603271
49	0-3|0-3|7-12|10-16|10-17|9-12|21-32	0.6770815579007765
49	0-3|0-3|5-13|7-9|16-22|8-16|19-24	0.6881033672211444
49	0-3|0-3|3-6|4-11|13-21|16-18|19-25	0.6786150787563425
49	0-3|0-3|7-11|3-11|7-18|7-9|19-26	0.6931458312782047
50	0-3|0-3|4-10|4-14|10-20|8-11|18-27	0.6837651701598768
50	0-3|0-3|7-12|10-15|16-22|16-28|21-26	0.578496013967438
50	0-3|0-3|7-22|7-12|8-14|7-11|16-26	0.7142083130026774
50	0-3|0-3|6-15|7-10|17-20|14-20|18-27	0.69838076894182
50	0-3|0-3|3-10|4-7|17-27|7-16|18-22	0.7341002680729204
50	0-3|0-3|5-7|5-10|10-20|7-12|14-24	0.7069842839087335
50	0-3|0-3|5-13|7-9|17-23|18-28|18-22	0.6655166390419692
50	0-3|0-3|4-10|9-14|17-31|10-15|19-30	0.6809537674920986
50	0-3|0-3|7-10|10-13|14-20|7-11|19-27	0.6714008354556606
50	0-3|0-3|7-15|4-10|10-19|18-24|21-29	0.7345900217449474
51	0-3|0-3|7-19|3-5|14-22|13-21|21-26	0.7045852844009861
51	0-3|0-3|3-10|5-10|7-15|16-19|19-29	0.7183938173685238
51	0-3|0-3|7-16|5-9|18-28|7-13|18-25	0.7025226463169064
51	0-3|0-3|5-15|6-11|9-15|7-12|19-28	0.7018500165904268
51	0-3|0-3|7-17|5-8|16-20|9-16|19-25	0.7125024590646324
51	0-3|0-3|5-10|4-7|10-18|7-11|18-28	0.7223358195657786
51	0-3|0-3|3-11|8-10|18-23|7-13|19-29	0.6846004112461228
51	0-3|0-3|5-10|7-20|7-14|7-13|16-26	0.7250152168341664
51	0-3|0-3|7-17|6-9|9-17|18-26|19-26	0.6883607181129828
51	0-3|0-3|3-8|7-14|18-24|16-24|19-23	0.7123975071925196
52	0-3|0-3|6-9|6-17|14-18|7-11|21-26	0.6586467599131078
52	0-3|0-3|5-15|9-15|7-19|18-30|19-28	0.7476946639510991
52	0-3|0-3|3-14|6-15|15-19|7-12|19-29	0.708664840945569
52	0-3|0-3|4-13|8-16|11-20|9-13|18-28	0.7085701982732163
52	0-3|0-3|6-11|8-15|15-23|18-22|18-26	0.685420030874256
52	0-3|0-3|5-10|9-13|17-25|13-24|19-25	0.6749665178845432
52	0-3|0-3|6-11|7-13|18-24|9-18|18-29	0.699508776506329
52	0-3|0-3|7-16|8-22|8-18|16-20|16-27	0.7221725746422525
52	0-3|0-3|3-9|10-13|11-19|7-10|19-27	0.700998531874802
52	0-3|0-3|9-13|6-10|8-16|7-16|18-32	0.6984296282533619
53	0-3|0-3|5-18|6-12|17-20|7-10|1-8	0.6389186755750791
53	0-3|0-3|7-12|8-11|9-15|18-24|19-25	0.689268265891405
53	0-3|0-3|5-9|7-10|10-13|18-27|7-15	0.6912935623767342
53	0-3|0-3|3-13|5-12|14-20|18-24|16-22	0.7165885365779205
53	0-3|0-3|7-14|7-11|18-26|7-9|18-31	0.6900655074635894
53	0-3|0-3|7-18|5-11|14-20|10-21|19-31	0.7040641670968315
53	0-3|0-3|7-18|4-11|7-15|7-13|18-22	0.6824977778357302
53	0-3|0-3|5-11|6-13|15-26|18-21|19-27	0.681873860184616
53	0-3|0-3|5-13|6-13|10-14|7-10|14-20	0.6570185418041443
53	0-3|0-3|5-14|4-6|16-23|18-23|18-30	0.6860902155870852
54	0-3|0-3|5-11|10-17|14-24|8-14|21-39	0.664203769346017
54	0-3|0-3|3-13|7-12|12-18|11-18|19-26	0.7161788098344359
54	0-3|0-3|4-10|8-11|12-20|14-20|21-25	0.6899041011175606
54	0-3|0-3|3-10|10-14|18-24|7-15|19-30	0.7069549714616744
54	0-3|0-3|5-9|4-7|14-23|7-14|20-25	0.6785384955980885
54	0-3|0-3|5-10|7-17|12-19|18-26|19-22	0.7414714628114961
54	0-3|0-3|5-16|10-13|7-15|7-14|1-7	0.5932646316910516
54	0-3|0-3|3-9|10-11|9-13|13-19|19-32	0.6846958277398967
54	0-3|0-3|7-17|10-18|10-20|12-17|18-29	0.6902667895737844
54	0-3|0-3|7-12|8-13|8-15|18-21|19-26	0.684871023717237
55	0-3|0-3|5-13|7-11|10-16|11-15|21-30	0.6852488370547054
55	0-3|0-3|5-8|9-13|13-21|8-10|21-28	0.6486728153722677
55	0-3|0-3|7-14|4-9|14-21|9-13|19-28	0.6871671304892181
55	0-3|0-3|5-8|5-12|7-11|16-18|19-27	0.6736345760563003
55	0-3|0-3|4-12|8-14|17-23|9-12|19-31	0.6679155700376724
55	0-3|0-3|3-14|10-18|17-20|11-17|19-30	0.7099333779771954
55	0-3|0-3|4-6|10-15|16-22|16-25|0-6	0.5762867474085931
55	0-3|0-3|3-7|6-9|15-24|8-11|18-26	0.6802666081289045
55	0-3|0-3|8-16|10-20|11-18|7-15|16-18	0.5793558519918491
55	0-3|0-3|8-15|7-10|14-26|8-13|18-23	0.6939464573871628
56	0-3|0-3|7-18|7-12|18-23|13-18|19-29	0.6898503479267543
56	0-3|0-3|3-6|7-18|17-26|12-16|18-28	0.6756721523073647
56	0-3|0-3|3-12|5-12|10-16|8-12|22-27	0.6405027679758966
56	0-3|0-3|4-8|7-10|17-24|8-10|18-23	0.6925070774856342
56	0-3|0-3|5-11|10-11|10-18|18-20|18-30	0.7024278045153429
56	0-3|0-3|4-10|5-10|10-17|14-18|18-29	0.6953838391416383
56	0-3|0-3|3-9|6-12|10-18|7-12|16-24	0.730442979326806
56	0-3|0-3|7-13|7-14|9-19|16-20|18-27	0.676454664219686
56	0-3|0-3|5-11|9-18|14-20|18-21|19-24	0.6884295350181637
56	0-3|0-3|9-14|5-12|12-21|10-15|16-27	0.6765079987209934
57	0-3|0-3|3-12|8-17|15-21|18-25|19-30	0.687878762400764
57	0-3|0-3|7-15|9-11|15-19|18-23|5-14	0.7459748789967436
57	0-3|0-3|7-13|7-11|12-17|7-15|16-22	0.6886676649157573
57	0-3|0-3|7-16|7-15|14-22|18-25|19-28	0.6881005568482663
57	0-3|0-3|3-8|7-13|14-24|7-8|18-27	0.6696560046302558
57	0-3|0-3|4-7|4-10|14-23|7-15|6-18	0.6314656719637349
57	0-3|0-3|3-8|5-9|12-20|7-13|21-28	0.6571613981670894
57	0-3|0-3|5-10|6-16|9-15|18-28|21-26	0.7015462731967335
57	0-3|0-3|5-12|7-13|10-18|10-14|18-27	0.6998344313853243
57	0-3|0-3|6-19|8-14|9-18|10-19|16-21	0.6437964713360597
58	0-3|0-3|5-13|7-16|9-11|18-27|21-29	0.651349812660779
58	0-3|0-3|4-12|7-15|18-26|18-25|18-24	0.6896849426563414
58	0-3|0-3|3-7|5-10|14-19|10-17|1-13	0.668509355049433
58	0-3|0-3|5-10|10-15|14-21|11-14|18-26	0.6802874756553672
58	0-3|0-3|9-15|3-9|10-16|7-15|18-24	0.6776627787138423
58	0-3|0-3|6-16|5-15|18-22|16-20|16-23	0.6637135714501418
58	0-3|0-3|7-14|4-12|10-21|13-15|18-29	0.691782613289488
58	0-3|0-3|7-17|5-10|14-16|18-25|18-31	0.6712643412768428
58	0-3|0-3|3-17|6-9|15-21|18-24|19-25	0.6796555027735136
58	0-3|0-3|7-17|6-13|14-20|11-19|13-21	0.6732332177024334
59	0-3|0-3|5-9|10-14|16-21|7-14|19-29	0.6819737208917818
59	0-3|0-3|7-13|5-10|13-23|16-22|16-25	0.6698676549004821
59	0-3|0-3|3-12|10-14|13-23|16-21|19-29	0.6930907332372128
59	0-3|0-3|7-12|9-14|9-15|18-26|16-31	0.718315637546198
59	0-3|0-3|7-14|7-13|15-21|18-21|18-27	0.7021422666098386
59	0-3|0-3|3-11|6-12|10-18|18-25|13-19	0.7272246758533615
59	0-3|0-3|5-15|4-6|7-16|9-14|18-25	0.7185793284654731
59	0-3|0-3|5-13|10-15|10-15|16-18|21-29	0.6707773828867255
59	0-3|0-3|7-21|10-19|18-26|16-24|19-23	0.6925469281513839
59	0-3|0-3|7-13|5-9|18-27|7-13|21-27	0.6900852632347733
60	0-3|0-3|7-17|9-16|10-13|9-16|16-25	0.7128240453351619
60	0-3|0-3|4-13|5-8|9-14|16-22|16-19	0.6375743101974997
60	0-3|0-3|3-11|4-11|9-16|16-21|16-23	0.7474715758529097
60	0-3|0-3|7-12|6-12|14-28|7-11|21-36	0.6544515686855976
60	0-3|0-3|5-12|7-9|12-19|7-11|19-28	0.7277318471560474
60	0-3|0-3|7-14|3-4|10-14|7-12|19-32	0.6936176377549387
60	0-3|0-3|5-13|9-12|18-26|10-14|19-24	0.6854067492773636
60	0-3|0-3|7-13|7-12|18-25|10-20|18-27	0.7170712419344866
60	0-3|0-3|5-14|5-7|18-22|8-14|19-31	0.7193530620373432
60	0-3|0-3|7-16|3-7|15-19|7-11|13-23	0.5991694751513515
61	0-3|0-3|7-17|10-14|12-26|8-15|19-27	0.6899073436559537
61	0-3|0-3|7-14|9-16|10-14|7-12|16-22	0.6802874810409211
61	0-3|0-3|6-13|7-13|10-15|16-21|19-25	0.7007070658073781
61	0-3|0-3|7-15|4-8|10-14|16-20|6-18	0.6589921908565244
61	0-3|0-3|3-12|8-14|10-15|13-19|19-26	0.7043751497856744
61	0-3|0-3|7-17|6-13|17-24|18-23|8-18	0.7326429736865432
61	0-3|0-3|7-8|8-13|8-14|7-15|19-23	0.4568936149213143
61	0-3|0-3|5-12|9-11|7-18|9-16|16-29	0.7003861776689057
61	0-3|0-3|5-13|6-10|17-22|18-23|19-26	0.6901509619854482
61	0-3|0-3|5-12|10-15|10-15|16-26|21-27	0.6682842493192875
62	0-3|0-3|5-13|6-14|14-19|7-9|21-31	0.6964061519526953
62	0-3|0-3|6-10|6-9|8-13|18-25|19-29	0.6784680119819657
62	0-3|0-3|3-11|5-12|10-18|7-11|19-25	0.7193590199750527
62	0-3|0-3|7-12|10-17|14-22|7-13|2-7	0.7071398292807692
62	0-3|0-3|3-8|7-11|7-15|18-24|19-28	0.7262263780952184
62	0-3|0-3|7-14|7-13|9-13|7-10|18-27	0.6903603624147381
62	0-3|0-3|7-11|7-9|18-27|18-23|19-26	0.6819046938335115
62	0-3|0-3|4-10|5-11|14-19|8-22|21-28	0.6751883175212329
62	0-3|0-3|7-14|6-14|17-21|7-16|21-28	0.7021672782820345
62	0-3|0-3|5-16|5-9|10-16|10-14|19-22	0.6857645027490723
63	0-3|0-3|5-12|7-11|14-21|10-18|19-29	0.6874563101554054
63	0-3|0-3|6-18|6-13|10-22|9-14|17-22	0.6998313311088594
63	0-3|0-3|3-11|4-10|18-25|18-22|18-24	0.693145593733614
63	0-3|0-3|9-18|5-9|15-24|18-23|19-23	0.6989689534809885
63	0-3|0-3|7-12|6-15|7-16|7-14|14-23	0.7037965305507391
63	0-3|0-3|6-13|7-8|12-17|18-23|18-31	0.705314506212244
63	0-3|0-3|7-16|5-7|14-21|9-12|20-30	0.6854391038831329
63	0-3|0-3|6-13|4-11|9-20|14-20|19-30	0.6999272319311926
63	0-3|0-3|6-17|7-11|7-12|9-12|19-25	0.6959790574913283
63	0-3|0-3|5-13|8-11|10-15|14-20|18-31	0.7014834518850237
64	0-3|0-3|6-16|7-11|10-15|18-23|18-28	0.7028170205936535
64	0-3|0-3|7-15|6-15|13-20|7-11|19-22	0.6651033146622676
64	0-3|0-3|5-12|9-12|12-21|7-14|18-31	0.6926782758240038
64	0-3|0-3|5-15|10-13|15-23|12-23|16-23	0.694207279046796
64	0-3|0-3|7-18|3-9|10-17|7-13|18-25	0.6968048654138196
64	0-3|0-3|7-9|4-6|9-14|7-9|19-29	0.6932542593470258
64	0-3|0-3|7-13|10-19|12-18|9-13|19-29	0.7022943910271816
64	0-3|0-3|7-14|7-11|7-14|7-12|18-26	0.6909830140271809
64	0-3|0-3|6-14|7-15|10-19|18-22|16-22	0.6671287076087152
64	0-3|0-3|5-13|6-8|17-26|7-12|12-20	0.7248355321642113
65	0-3|0-3|6-17|6-8|18-26|13-17|21-32	0.7146961076881873
65	0-3|0-3|5-11|10-25|14-21|18-23|16-22	0.6892345065185775
65	0-3|0-3|7-12|7-12|17-25|18-25|18-29	0.6693182322345894
65	0-3|0-3|7-11|7-12|14-17|18-24|9-13	0.6816405671622822
65	0-3|0-3|5-15|4-14|17-23|7-8|19-24	0.6975545118159304
65	0-3|0-3|5-15|9-13|11-17|7-10|18-25	0.7005225522312077
65	0-3|0-3|3-11|8-15|14-21|16-21|18-26	0.6862763883217584
65	0-3|0-3|3-10|6-9|10-17|8-17|19-25	0.7062580660248676
65	0-3|0-3|5-10|10-16|9-12|18-28|18-28	0.6540991201409372
65	0-3|0-3|6-15|8-14|15-20|7-13|18-25	0.7249068501689186
66	0-3|0-3|7-12|7-11|15-20|9-13|16-24	0.7092578493142583
66	0-3|0-3|5-12|5-9|16-19|7-14|18-24	0.71598739070494
66	0-3|0-3|5-12|9-18|10-13|18-29|19-26	0.6724388584981204
66	0-3|0-3|7-13|10-14|14-18|7-11|18-22	0.6537109703896353
66	0-3|0-3|7-17|7-11|18-25|16-20|18-23	0.7166871588113175
66	0-3|0-3|3-8|7-11|14-19|7-13|12-19	0.6502417721091439
66	0-3|0-3|5-9|7-11|10-16|13-20|19-26	0.7039528041580253
66	0-3|0-3|3-12|7-11|10-17|11-17|16-23	0.690119787913069
66	0-3|0-3|4-7|7-12|12-19|12-14|18-29	0.6905850493788469
66	0-3|0-3|5-11|7-11|10-23|16-18|21-32	0.6653046035082669
67	0-3|0-3|7-15|8-14|14-23|7-15|19-30	0.6878144742901103
67	0-3|0-3|7-21|5-12|14-17|7-15|18-28	0.7206360284514642
67	0-3|0-3|3-8|6-10|10-18|9-11|18-30	0.6982665273210307
67	0-3|0-3|8-17|8-13|8-13|14-17|19-27	0.6947077923161405
67	0-3|0-3|3-10|10-15|12-13|18-20|17-30	0.3790338463327254
67	0-3|0-3|5-9|10-16|14-20|16-20|19-27	0.6855966516286266
67	0-3|0-3|7-12|6-13|8-17|7-10|19-29	0.6865326805529568
67	0-3|0-3|3-12|7-11|9-21|13-19|18-28	0.6778938929462216
67	0-3|0-3|7-17|3-6|8-11|9-13|19-23	0.701322134531789
67	0-3|0-3|7-17|7-11|13-18|7-14|18-34	0.7140236730880726
68	0-3|0-3|7-14|10-13|10-14|12-19|21-31	0.672641105593356
68	0-3|0-3|6-13|7-9|7-13|18-24|21-26	0.6725762357387232
68	0-3|0-3|7-12|3-6|14-22|7-11|17-31	0.687426771494589
68	0-3|0-3|5-10|3-8|10-18|13-16|7-13	0.6441539942296896
68	0-3|0-3|7-15|6-11|10-17|18-22|18-29	0.6954305137582857
68	0-3|0-3|6-17|5-8|10-13|7-9|19-24	0.7095791528310257
68	0-3|0-3|7-13|7-12|14-19|8-14|21-25	0.6850481979221495
68	0-3|0-3|7-12|8-15|14-24|7-15|18-26	0.6784576023724335
68	0-3|0-3|7-12|10-16|7-15|18-26|19-30	0.7052208929651294
68	0-3|0-3|5-11|6-11|12-19|18-22|18-27	0.7041348422059976
69	0-3|0-3|4-10|7-18|12-24|18-20|18-30	0.6891717931479593
69	0-3|0-3|3-11|5-8|14-24|12-17|12-24	0.6938401259473134
69	0-3|0-3|5-11|10-17|10-16|9-17|19-28	0.700591735533677
69	0-3|0-3|3-11|6-14|12-22|7-15|18-26	0.6760946921535403
69	0-3|0-3|3-8|10-13|8-15|11-20|18-27	0.7234603682725782
69	0-3|0-3|9-18|5-8|14-19|7-15|19-21	0.6153073202014203
69	0-3|0-3|3-8|3-4|10-20|18-22|19-30	0.7051029113454202
69	0-3|0-3|3-12|7-14|14-20|13-19|18-28	0.689941882131922
69	0-3|0-3|3-13|7-11|12-17|12-19|16-23	0.750252366399462
69	0-3|0-3|4-8|10-16|12-19|9-12|18-25	0.7298305706369372
70	0-3|0-3|3-14|6-10|7-18|7-14|19-30	0.724975623653589
70	0-3|0-3|6-14|8-13|17-21|9-18|18-25	0.7022403478861895
70	0-3|0-3|7-18|7-11|9-18|7-14|19-29	0.703595586693391
70	0-3|0-3|3-5|9-14|11-12|9-11|22-32	0.5362994807465825
70	0-3|0-3|7-9|7-14|9-16|9-14|21-30	0.6494212613124404
70	0-3|0-3|4-11|5-13|18-21|16-21|19-25	0.6797241172616553
70	0-3|0-3|3-8|10-18|7-10|10-12|18-27	0.6929692416545332
70	0-3|0-3|7-15|5-16|12-15|16-21|18-34	0.6931668040169425
70	0-3|0-3|3-10|6-18|16-26|16-20|18-27	0.6890931433194877
70	0-3|0-3|6-9|7-18|7-16|11-16|8-16	0.5888340083787029
71	0-3|0-3|6-13|9-14|10-17|12-16|18-25	0.6904845894127885
71	0-3|0-3|3-8|8-18|15-20|10-18|18-30	0.7048408695349196
71	0-3|0-3|7-8|6-13|17-25|10-15|12-15	0.4118042285065656
71	0-3|0-3|7-14|7-12|7-12|9-14|5-12	0.5516799334084583
71	0-3|0-3|5-12|7-10|14-19|16-21|19-25	0.698320710731628
71	0-3|0-3|6-14|4-6|17-22|18-22|19-32	0.6941027267293303
71	0-3|0-3|7-17|7-15|14-21|7-13|18-24	0.6958415812798772
71	0-3|0-3|7-13|7-13|7-11|16-20|19-26	0.6882040015548156
